Unnamed: 0,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_url,incident_dateonly_extinguished,incident_dateonly_created,geometry,index,Air max,Bulb wet,County,Date,ETo,Evap,Precip,RH max,Soil max,Solar,Wind dir,Wx,dry,Air min,Soil min,RH min,obs,speed,type
1028,San Diego,504,-116.7311,32.833674,https://www.fire.ca.gov/incidents/2018/7/6/west-fire/,2019-01-04,2018-07-06,POINT (-116.7311 32.833674),2012,90.14285714285714,,San Diego,2018-07-06,0.234,,0.004285714285714286,,78.0,683.0,0.0,,,61.0,73.2,,,0.0,
1030,San Diego,10,-116.764733,32.619855,https://www.fire.ca.gov/incidents/2018/7/6/building-fire/,2019-01-04,2018-07-06,POINT (-116.764733 32.619855),2012,90.14285714285714,,San Diego,2018-07-06,0.234,,0.004285714285714286,,78.0,683.0,0.0,,,61.0,73.2,,,0.0,
1029,Contra Costa,45,-122.12351,37.86339,https://www.fire.ca.gov/incidents/2018/7/2/buckingham-fire/,2019-01-04,2018-07-02,POINT (-122.12351 37.86339),2008,79.0,,Contra Costa,2018-07-02,0.21666666666666665,,0.028000000000000004,94.0,73.33333333333333,622.3333333333334,0.0,,,56.4,68.33333333333333,51.0,,0.0,
1031,El Dorado,316,-121.059979,38.539806,https://www.fire.ca.gov/incidents/2018/7/4/shingle-fire/,2019-01-04,2018-07-04,POINT (-121.059979 38.539806),2010,81.16666666666667,,El Dorado,2018-07-04,0.255,,0.0,78.33333333333333,75.5,744.0,0.0,,,59.33333333333334,68.5,38.5,,0.0,
1032,Siskiyou,38008,-122.534655,41.893332,https://www.fire.ca.gov/incidents/2018/7/5/klamathon-fire/,2019-01-04,2018-07-05,POINT (-122.534655 41.893332),2011,83.6,,Siskiyou,2018-07-05,0.3,,0.0,91.0,67.0,715.0,0.0,,,44.4,64.0,19.0,,0.0,
1033,Amador,825,-120.95408,38.42623,https://www.fire.ca.gov/incidents/2018/7/6/irish-fire/,2019-01-04,2018-07-06,POINT (-120.95408 38.42623),2012,87.66666666666669,,Amador,2018-07-06,0.25,,0.0,59.0,78.0,593.0,0.0,,,66.0,78.0,15.0,,0.0,
1034,San Bernardino,1350,-116.958806,34.095568,https://www.fire.ca.gov/incidents/2018/7/6/valley-fire/,2019-01-04,2018-07-06,POINT (-116.958806 34.095568),2012,103.375,,San Bernardino,2018-07-06,0.265,,0.015,49.0,73.25,629.0,0.0,,,67.5,68.0,12.25,,0.0,
1052,San Bernardino,100,-117.40967,34.22526,https://www.fire.ca.gov/incidents/2018/7/6/box-fire/,2019-01-04,2018-07-06,POINT (-117.40967 34.22526),2012,103.375,,San Bernardino,2018-07-06,0.265,,0.015,49.0,73.25,629.0,0.0,,,67.5,68.0,12.25,,0.0,
1035,Modoc,2100,-120.11461,41.29363,https://www.fire.ca.gov/incidents/2018/7/13/eagle-fire/,2019-01-04,2018-07-13,POINT (-120.11461 41.29363),2019,94.0,,Modoc,2018-07-13,0.23,,0.0,75.0,67.0,577.0,0.0,,,47.0,64.0,18.0,,0.0,
1036,Santa Barbara,113,-119.831389,34.463889,https://www.fire.ca.gov/incidents/2018/7/6/holiday-fire/,2019-01-04,2018-07-06,POINT (-119.831389 34.463889),2012,88.0,,Santa Barbara,2018-07-06,0.2775,,0.0,85.0,79.0,712.0,0.0,,,56.125,75.0,20.33333333333333,,0.0,
1037,Santa Clara,116,-121.53586,37.06367,https://www.fire.ca.gov/incidents/2018/7/6/bridle-fire/,2019-01-04,2018-07-06,POINT (-121.53586 37.06367),2012,91.0,,Santa Clara,2018-07-06,0.33,,0.0,72.0,71.0,589.0,0.0,,,62.0,64.0,22.0,,0.0,
1038,Butte,962,-121.76859,39.77124,https://www.fire.ca.gov/incidents/2018/7/12/stoney-fire/,2019-01-04,2018-07-12,POINT (-121.76859 39.77124),2018,96.0,,Butte,2018-07-12,0.26,0.44,0.0,92.0,81.0,681.0,0.0,,,62.0,76.0,32.0,,0.0,
1039,San Bernardino,12,-117.35606,34.171786,https://www.fire.ca.gov/incidents/2018/7/13/gray-fire/,2019-01-04,2018-07-13,POINT (-117.35606 34.171786),2019,98.5,,San Bernardino,2018-07-13,0.22500000000000006,,0.0225,76.25,74.75,555.5,0.0,,,72.0,71.75,37.5,,0.0,
1040,Mariposa,96901,-119.88581,37.6549,https://www.fire.ca.gov/incidents/2018/7/13/ferguson-fire/,2019-01-04,2018-07-13,POINT (-119.88581 37.6549),2019,80.0,,Mariposa,2018-07-13,,,0.01,,,,,,,50.0,,,,,
1041,Kern,62,-118.87881000000002,34.86022,https://www.fire.ca.gov/incidents/2018/7/8/lebec-fire/,2019-01-04,2018-07-08,POINT (-118.87881 34.86022),2014,101.42857142857143,,Kern,2018-07-08,0.3075,,0.0,59.25,82.6,701.0,0.0,,,68.42857142857143,79.6,14.25,,0.0,
1042,Butte,11,-121.51772,39.66492,https://www.fire.ca.gov/incidents/2018/7/10/dark-fire/,2019-01-04,2018-07-10,POINT (-121.51772 39.66492),2016,96.0,,Butte,2018-07-10,0.26,0.37,0.0,93.0,81.0,720.0,0.0,,,59.0,76.0,26.0,,0.0,
1043,Santa Clara,70,-121.79189,37.22545,https://www.fire.ca.gov/incidents/2018/7/10/curie-fire/,2019-01-04,2018-07-10,POINT (-121.79189 37.22545),2016,90.33333333333331,,Santa Clara,2018-07-10,0.32,,0.0,78.0,69.0,643.0,0.0,,,55.66666666666666,65.0,23.0,,0.0,
1044,Santa Clara,51,-121.702547,37.163594,https://www.fire.ca.gov/incidents/2018/7/10/hale-fire/,2019-01-04,2018-07-10,POINT (-121.702547 37.163594),2016,90.33333333333331,,Santa Clara,2018-07-10,0.32,,0.0,78.0,69.0,643.0,0.0,,,55.66666666666666,65.0,23.0,,0.0,
1045,Modoc,52,-120.61108,41.50105,https://www.fire.ca.gov/incidents/2018/7/14/kelley-fire/,2019-01-04,2018-07-14,POINT (-120.61108 41.50105),2020,94.0,,Modoc,2018-07-14,0.24,,0.0,86.0,68.0,601.0,0.0,,,55.0,65.0,22.0,,0.0,
1046,San Benito,278,-121.0454,36.65351,https://www.fire.ca.gov/incidents/2018/7/11/panoche-fire/,2019-01-04,2018-07-11,POINT (-121.0454 36.65351),2017,84.33333333333333,,San Benito,2018-07-11,0.255,,0.0,94.0,76.5,734.0,0.0,,,52.66666666666666,72.5,37.0,,0.0,
1047,Inyo,2883,-118.21881,36.6734,https://www.fire.ca.gov/incidents/2018/7/8/georges-fire/,2019-01-04,2018-07-08,POINT (-118.21881 36.6734),2014,100.8,,Inyo,2018-07-08,0.19,,0.002,56.33333333333334,82.0,574.6666666666666,0.0,,,65.4,78.66666666666667,16.333333333333332,,0.0,
1048,Shasta,31,-122.23449,40.62693,https://www.fire.ca.gov/incidents/2018/7/8/vista-fire/,2019-01-04,2018-07-08,POINT (-122.23449 40.62693),2014,93.0,,Shasta,2018-07-08,0.295,0.3,0.002,75.0,72.0,746.5,0.0,,,54.8,69.0,13.5,,0.0,
1049,Contra Costa,56,-121.85311000000002,37.79718,https://www.fire.ca.gov/incidents/2018/7/8/bruce-fire/,2019-01-04,2018-07-08,POINT (-121.85311 37.79718),2014,87.8,,Contra Costa,2018-07-08,0.2866666666666667,,0.042,83.0,74.33333333333333,743.3333333333335,0.0,,,56.6,68.33333333333333,20.0,,0.0,
1050,Alameda,640,-121.60646,37.75646,https://www.fire.ca.gov/incidents/2018/7/8/grant-fire/,2019-01-04,2018-07-08,POINT (-121.60646 37.75646),2014,84.75,,Alameda,2018-07-08,0.245,,0.0125,85.5,74.0,687.0,0.0,,,55.0,71.0,29.0,,0.0,
1053,Madera,11,-119.80414,37.19817000000001,https://www.fire.ca.gov/incidents/2018/7/9/cornerstone-fire/,2019-01-04,2018-07-09,POINT (-119.80414 37.19817),2015,95.5,,Madera,2018-07-09,,,0.0,,,,,,,63.0,,,,,
1054,Lake,80,-122.59789,39.06715,https://www.fire.ca.gov/incidents/2018/7/9/spring-2-fire/,2019-01-04,2018-07-09,POINT (-122.59789 39.06715),2015,90.5,,Lake,2018-07-09,0.34,,0.0,73.33333333333333,,693.0,,,,55.0,,,,,
1055,Tehama,856,-121.93908,40.33682,https://www.fire.ca.gov/incidents/2018/7/9/dale-fire/,2019-01-04,2018-07-09,POINT (-121.93908 40.33682),2015,90.66666666666669,,Tehama,2018-07-09,0.29,,0.0033333333333333327,91.0,75.0,742.0,,,,54.66666666666666,72.0,25.0,,,
1056,San Benito,116,-120.82355,36.59036,https://www.fire.ca.gov/incidents/2018/7/12/idria-fire/,2019-01-04,2018-07-12,POINT (-120.82355 36.59036),2018,81.33333333333333,,San Benito,2018-07-12,0.235,,0.0,96.5,76.0,651.5,0.0,,,55.0,72.0,45.0,,0.0,
1057,Lassen,14,-120.02137,39.99309,https://www.fire.ca.gov/incidents/2018/7/14/3-2-fire/,2019-01-04,2018-07-14,POINT (-120.02137 39.99309),2020,98.0,,Lassen,2018-07-14,0.3,,0.0,60.0,84.0,679.0,0.0,,,60.0,73.0,14.0,,0.0,
1058,Siskiyou,224,-122.47293,41.70877,https://www.fire.ca.gov/incidents/2018/7/15/steamboat-fire/,2019-01-04,2018-07-15,POINT (-122.47293 41.70877),2021,87.6,,Siskiyou,2018-07-15,0.14,,0.012,92.0,73.0,348.0,0.0,,,50.6,70.0,30.0,,0.0,
1059,Lassen,56,-121.21597,40.95234,https://www.fire.ca.gov/incidents/2018/7/15/3-10-fire/,2019-01-04,2018-07-15,POINT (-121.21597 40.95234),2021,97.0,,Lassen,2018-07-15,0.31,,0.0,65.0,85.0,694.0,0.0,,,57.0,75.0,17.0,,0.0,
1061,Lassen,32,-121.05722,41.08583,https://www.fire.ca.gov/incidents/2018/7/15/3-18-fire/,2019-01-04,2018-07-15,POINT (-121.05722 41.08583),2021,97.0,,Lassen,2018-07-15,0.31,,0.0,65.0,85.0,694.0,0.0,,,57.0,75.0,17.0,,0.0,
1062,Lassen,89,-121.27049,40.94666,https://www.fire.ca.gov/incidents/2018/7/15/3-16-fire/,2019-01-04,2018-07-15,POINT (-121.27049 40.94665999999999),2021,97.0,,Lassen,2018-07-15,0.31,,0.0,65.0,85.0,694.0,0.0,,,57.0,75.0,17.0,,0.0,
1060,Humboldt,16,-123.85404,41.34453,https://www.fire.ca.gov/incidents/2018/7/15/johnson-fire/,2019-01-04,2018-07-15,POINT (-123.85404 41.34453),2021,84.75,,Humboldt,2018-07-15,,,0.0025,,,,,,,54.25,,,,,
1063,Tehama,50,-122.11375,40.27754,https://www.fire.ca.gov/incidents/2018/7/15/tuscan-fire/,2019-01-04,2018-07-15,POINT (-122.11375 40.27754),2021,92.66666666666669,,Tehama,2018-07-15,0.28,,0.0,91.0,80.0,695.0,,,,60.33333333333334,77.0,42.0,,,
1064,Humboldt,3674,-123.688056,41.07944000000001,https://www.fire.ca.gov/incidents/2018/8/16/mill-creek-1-fire/,2019-01-04,2018-08-16,POINT (-123.688056 41.07944000000001),2053,83.75,,Humboldt,2018-08-16,,,0.0025,,,,,,,52.25,,,,,
1065,San Luis Obispo,14,-120.97339,35.70086,https://www.fire.ca.gov/incidents/2018/7/17/camp-fire/,2019-01-04,2018-07-17,POINT (-120.97339 35.70086),2023,80.85714285714286,,San Luis Obispo,2018-07-17,0.19,,0.0071428571428571435,95.5,71.75,578.25,0.0,,,56.0,70.0,56.0,,0.0,
1066,San Diego,28,-116.8663,32.557565999999994,https://www.fire.ca.gov/incidents/2018/7/17/border-fire/,2019-01-04,2018-07-17,POINT (-116.8663 32.55756599999999),2023,83.71428571428571,,San Diego,2018-07-17,0.168,,0.0,92.0,78.6,535.6666666666666,0.0,,,67.0,76.2,69.6,,0.0,
1067,Siskiyou,10,-122.37985,41.632373,https://www.fire.ca.gov/incidents/2018/7/17/lott-fire/,2019-01-04,2018-07-17,POINT (-122.37985 41.632373),2023,88.8,,Siskiyou,2018-07-17,0.26,,0.006,90.0,72.0,661.0,0.0,,,50.8,70.0,28.0,,0.0,
1068,Santa Barbara,77,-120.31805556,34.54305556,https://www.fire.ca.gov/incidents/2018/7/18/cruces-fire/,2019-01-04,2018-07-18,POINT (-120.31805556 34.54305556),2024,84.125,,Santa Barbara,2018-07-18,0.21,,0.0,87.25,82.4,549.2,0.0,,,59.375,79.0,46.25,,0.0,
1069,Yolo,822,-121.99388889,38.59694444,https://www.fire.ca.gov/incidents/2018/7/18/eighty-eight-fire/,2019-01-04,2018-07-18,POINT (-121.99388889 38.59694444),2024,101.5,,Yolo,2018-07-18,0.275,0.3,0.0,80.66666666666667,84.2,672.3333333333334,0.0,,,60.25,76.8,22.33333333333333,71.0,1.0,
1070,Butte,43,-121.43131,39.57202,https://www.fire.ca.gov/incidents/2018/7/19/simmons-fire/,2019-01-04,2018-07-19,POINT (-121.43131 39.57202),2025,99.0,,Butte,2018-07-19,0.26,0.37,0.0,93.0,83.0,688.0,0.0,,,66.0,78.0,33.0,,0.0,
1071,Mariposa,40,-119.97546,37.28365,https://www.fire.ca.gov/incidents/2018/7/19/ben-fire/,2019-01-04,2018-07-19,POINT (-119.97546 37.28365),2025,79.0,,Mariposa,2018-07-19,,,0.0,,,,,,,50.0,,,,,
1072,San Diego,13,-116.78928,33.04898,https://www.fire.ca.gov/incidents/2018/7/20/cinnamon-fire/,2019-01-04,2018-07-20,POINT (-116.78928 33.04898),2026,83.0,,San Diego,2018-07-20,0.192,,0.0,93.2,78.8,593.6666666666666,0.0,,,66.14285714285714,76.4,63.8,,0.0,
1073,Riverside,282,-117.607577,33.836101,https://www.fire.ca.gov/incidents/2018/7/19/skyline-fire/,2019-01-04,2018-07-19,POINT (-117.607577 33.836101),2025,100.30769230769229,,Riverside,2018-07-19,0.2785714285714286,,0.015454545454545457,79.57142857142857,84.1111111111111,638.1111111111112,0.0,,,75.07692307692308,81.22222222222223,37.857142857142854,71.0,0.0,
1074,Shasta,63,-122.649626,40.741186,https://www.fire.ca.gov/incidents/2018/7/20/highland-fire/,2019-01-04,2018-07-20,POINT (-122.649626 40.741186),2026,96.8,,Shasta,2018-07-20,0.28500000000000003,0.29,0.0,80.5,77.5,689.5,0.0,,,60.4,75.0,19.5,,0.0,
1075,Santa Barbara,110,-120.22298,34.62412,https://www.fire.ca.gov/incidents/2018/7/20/windmill-fire/,2019-01-04,2018-07-20,POINT (-120.22298 34.62412),2026,84.625,,Santa Barbara,2018-07-20,0.2425,,0.0,88.0,83.6,653.6,0.0,,,61.375,79.6,48.75,,0.0,
1076,Lake,50,-122.86854,38.91152,https://www.fire.ca.gov/incidents/2018/7/21/carder-fire/,2019-01-04,2018-07-21,POINT (-122.86854 38.91152),2027,90.16666666666669,,Lake,2018-07-21,0.25,,0.0,77.66666666666667,,630.0,,,,56.0,,,,,
1077,San Luis Obispo,30,-120.95157,35.68539000000001,https://www.fire.ca.gov/incidents/2018/7/21/rock-fire/,2019-01-04,2018-07-21,POINT (-120.95157 35.68539000000001),2027,85.28571428571429,,San Luis Obispo,2018-07-21,0.2075,,0.01857142857142857,93.0,73.0,601.75,0.0,,,61.0,71.75,51.0,,0.0,
1078,San Luis Obispo,37,-120.71907,35.64917,https://www.fire.ca.gov/incidents/2018/7/21/mustang-fire/,2019-01-04,2018-07-21,POINT (-120.71907 35.64917),2027,85.28571428571429,,San Luis Obispo,2018-07-21,0.2075,,0.01857142857142857,93.0,73.0,601.75,0.0,,,61.0,71.75,51.0,,0.0,
1079,Santa Clara,320,-121.88807,37.449425,https://www.fire.ca.gov/incidents/2018/7/22/country-fire/,2019-01-04,2018-07-22,POINT (-121.88807 37.449425),2028,84.0,,Santa Clara,2018-07-22,0.23,,0.0,100.0,75.0,655.0,0.0,,,58.66666666666666,69.0,46.0,,0.0,
1080,Mendocino,67,-123.258319,39.279833,https://www.fire.ca.gov/incidents/2018/7/21/heart-fire/,2019-01-04,2018-07-21,POINT (-123.258319 39.279833),2027,94.5,,Mendocino,2018-07-21,0.27,,0.0,78.0,74.0,672.0,0.0,,,54.2,70.0,37.0,,0.0,
1081,Tulare,34,-118.70443,36.42638,https://www.fire.ca.gov/incidents/2018/7/19/horse-creek-fire/,2019-01-04,2018-07-19,POINT (-118.70443 36.42638),2025,102.16666666666669,,Tulare,2018-07-19,0.2866666666666667,,0.0,76.5,85.66666666666667,664.0,0.0,,,67.0,79.66666666666667,18.33333333333333,,0.0,
1082,Shasta,229651,-122.62357,40.65428,https://www.fire.ca.gov/incidents/2018/7/23/carr-fire/,2019-01-04,2018-07-23,POINT (-122.62357 40.65428),2029,97.6,,Shasta,2018-07-23,0.275,0.29,0.0,87.0,78.5,611.0,0.0,,,64.4,75.5,28.5,,0.0,
1083,Los Angeles,128,-118.60441000000002,34.38039000000001,https://www.fire.ca.gov/incidents/2018/7/23/pico-fire/,2019-01-04,2018-07-23,POINT (-118.60441 34.38039000000001),2029,96.42857142857143,,Los Angeles,2018-07-23,0.27285714285714285,,0.0,80.16666666666667,79.0,686.5714285714286,0.0,,,65.85714285714286,76.85714285714286,35.0,,0.0,
1084,Riverside,40,-116.154398,33.56921,https://www.fire.ca.gov/incidents/2018/7/23/martinez-fire/,2019-01-04,2018-07-23,POINT (-116.154398 33.56921),2029,108.69230769230771,,Riverside,2018-07-23,0.3,,0.0009090909090909092,64.0,84.8888888888889,655.6666666666666,0.0,,,75.15384615384616,81.0,21.571428571428577,89.0,0.0,
1085,Lake,36,-122.97222,38.981389,https://www.fire.ca.gov/incidents/2018/9/2/ridge-fire/,2019-01-04,2018-09-02,POINT (-122.97222 38.981389),2070,93.66666666666669,,Lake,2018-09-02,0.22,,0.0016666666666666668,73.0,,509.0,,,,52.0,,,,,
1086,Shasta,51,-121.90215,40.824,https://www.fire.ca.gov/incidents/2018/7/24/crestline-fire/,2019-01-04,2018-07-24,POINT (-121.90215 40.824),2030,98.2,,Shasta,2018-07-24,0.28500000000000003,0.27,0.0,83.5,79.5,696.5,0.0,,,62.6,74.5,22.0,,0.0,
1087,Lassen,167,-120.82497,40.34822,https://www.fire.ca.gov/incidents/2018/7/24/roxie-fire-formerly-1-1-fire/,2019-01-04,2018-07-24,POINT (-120.82497 40.34822),2030,88.66666666666669,,Lassen,2018-07-24,0.3,,0.0033333333333333327,60.0,72.0,669.0,0.0,,,51.66666666666666,66.0,11.0,,0.0,
1088,Santa Clara,20,-121.600023,37.07793,https://www.fire.ca.gov/incidents/2018/7/25/church-fire/,2019-01-04,2018-07-25,POINT (-121.600023 37.07793),2031,93.0,,Santa Clara,2018-07-25,0.35,,0.0,94.0,73.0,712.0,0.0,,,59.33333333333334,69.0,13.0,,0.0,
1089,Contra Costa,247,-121.85847,37.89612,https://www.fire.ca.gov/incidents/2018/7/25/marsh-fire/,2019-01-04,2018-07-25,POINT (-121.85847 37.89612),2031,92.8,,Contra Costa,2018-07-25,0.2933333333333333,,0.022000000000000002,88.66666666666669,76.66666666666667,709.6666666666665,0.0,,,59.4,70.33333333333333,19.33333333333333,,0.0,
1090,San Benito,39,-121.40604,36.796,https://www.fire.ca.gov/incidents/2018/7/25/hidden-fire/,2019-01-04,2018-07-25,POINT (-121.40604 36.796),2031,97.66666666666669,,San Benito,2018-07-25,0.265,,0.0,89.5,78.0,702.5,0.0,,,57.66666666666666,73.0,25.0,,0.0,
1091,Alameda,34,-121.55604,37.71173,https://www.fire.ca.gov/incidents/2018/7/25/patterson-fire/,2019-01-04,2018-07-25,POINT (-121.55604 37.71173),2031,89.25,,Alameda,2018-07-25,0.245,,0.0,85.5,75.0,658.5,0.0,,,58.75,72.0,31.5,,0.0,
1092,Mendocino,106,-123.0496,38.8802,https://www.fire.ca.gov/incidents/2018/8/1/western-fire/,2019-01-04,2018-08-01,POINT (-123.0496 38.8802),2038,93.5,,Mendocino,2018-08-01,,,0.0,,76.0,680.5,,,,53.2,71.0,,,,
1093,San Diego,365,-116.91845,33.078920000000004,https://www.fire.ca.gov/incidents/2018/7/27/pasqual-fire/,2019-01-04,2018-07-27,POINT (-116.91845 33.07892),2033,93.71428571428572,,San Diego,2018-07-27,0.21,,0.02,95.6,80.0,607.8333333333334,0.0,,,67.0,76.6,54.8,,0.0,
1094,Riverside,205,-116.500058,33.571763,https://www.fire.ca.gov/incidents/2018/7/26/ribbon-fire/,2019-01-04,2018-07-26,POINT (-116.500058 33.571763),2032,104.53846153846152,,Riverside,2018-07-26,0.28,,0.0,74.14285714285714,85.0,587.7777777777778,0.0,,,77.38461538461539,82.33333333333333,30.0,81.0,0.0,
1095,Calaveras,136,-120.46078,38.08424,https://www.fire.ca.gov/incidents/2018/8/5/parrots-fire/,2019-01-04,2018-08-05,POINT (-120.46078 38.08424),2042,94.33333333333331,,Calaveras,2018-08-05,,,0.0,60.5,,,,,,62.0,,,,,
1096,Mariposa,22,-120.0545,37.69965,https://www.fire.ca.gov/incidents/2018/8/4/wagner-fire/,2019-01-04,2018-08-04,POINT (-120.0545 37.69965),2041,80.0,,Mariposa,2018-08-04,,,0.0,,,,,,,50.0,,,,,
1097,Alameda,30,-121.79733,37.533026,https://www.fire.ca.gov/incidents/2018/8/4/creek-fire/,2019-01-04,2018-08-04,POINT (-121.79733 37.533026),2041,86.75,,Alameda,2018-08-04,0.235,,0.0025,86.5,73.0,643.0,0.0,,,54.0,71.0,30.0,,0.0,
1098,Kern,2950,-118.83556000000002,35.37444,https://www.fire.ca.gov/incidents/2018/8/3/tarina-fire/,2019-01-04,2018-08-03,POINT (-118.83556 35.37444),2040,100.0,,Kern,2018-08-03,0.29500000000000004,,0.0,64.25,83.2,688.6,0.0,,,65.71428571428571,80.8,18.0,,0.0,
1099,Mendocino,410203,-123.103367,39.243283,https://www.fire.ca.gov/incidents/2018/7/27/ranch-fire-mendocino-complex/,2019-01-04,2018-07-27,POINT (-123.103367 39.243283),2033,95.16666666666669,,Mendocino,2018-07-27,,,0.0,,76.0,680.5,,,,54.4,70.0,,,,
1101,Mendocino,48920,-123.11971,39.04786,https://www.fire.ca.gov/incidents/2018/7/27/river-fire-mendocino-complex/,2019-01-04,2018-07-27,POINT (-123.11971 39.04786),2033,95.16666666666669,,Mendocino,2018-07-27,,,0.0,,76.0,680.5,,,,54.4,70.0,,,,
1100,Tulare,100,-118.82989,36.21634,https://www.fire.ca.gov/incidents/2018/7/27/balch-fire/,2019-01-04,2018-07-27,POINT (-118.82989 36.21634),2033,100.66666666666669,,Tulare,2018-07-27,0.26,,0.0,76.0,86.0,615.6666666666666,0.0,,,68.4,80.66666666666667,18.666666666666668,,0.0,
1102,Kern,993,-118.817934,35.387408,https://www.fire.ca.gov/incidents/2018/7/27/breckenridge-fire/,2019-01-04,2018-07-27,POINT (-118.817934 35.387408),2033,102.14285714285714,,Kern,2018-07-27,0.29250000000000004,,0.0,67.5,84.0,643.2,0.0,,,72.14285714285714,81.6,19.25,,0.0,
1103,Lassen,18703,-120.868091,40.633536,https://www.fire.ca.gov/incidents/2018/7/27/whaleback-fire/,2019-01-04,2018-07-27,POINT (-120.868091 40.633536),2033,100.0,,Lassen,2018-07-27,0.31,,0.01,50.0,72.0,685.0,0.0,,,60.0,66.0,10.0,,0.0,
1105,Tuolumne,36450,-119.929,38.349,https://www.fire.ca.gov/incidents/2018/8/1/donnell-fire/,2019-01-04,2018-08-01,POINT (-119.929 38.349),2038,90.5,,Tuolumne,2018-08-01,,,0.01,,,,,,,56.5,,,,,
1106,Inyo,338,-118.970443,37.735461,https://www.fire.ca.gov/incidents/2018/7/31/owens-fire/,2019-01-04,2018-07-31,POINT (-118.970443 37.735461),2037,99.2,,Inyo,2018-07-31,0.16,,0.004,49.0,84.0,409.33333333333326,0.0,,,69.6,81.66666666666667,19.0,,0.0,
1107,Riverside,30,-117.43521,33.85852,https://www.fire.ca.gov/incidents/2018/7/28/sobrante-fire/,2019-01-04,2018-07-28,POINT (-117.43521 33.85852),2034,101.23076923076924,,Riverside,2018-07-28,0.2716666666666667,,0.0,78.28571428571429,85.0,607.6666666666666,0.0,,,75.0,82.66666666666667,36.857142857142854,81.0,0.0,
1108,San Diego,207,-117.24044,33.41476,https://www.fire.ca.gov/incidents/2018/7/28/rock-fire/,2019-01-04,2018-07-28,POINT (-117.24044 33.41476),2034,85.85714285714286,,San Diego,2018-07-28,0.192,,0.012857142857142857,92.2,80.0,574.1666666666666,0.0,,,70.14285714285714,77.4,64.8,,0.0,
1109,Sutter,1200,-121.792885,39.186144,https://www.fire.ca.gov/incidents/2018/7/31/butte-fire/,2019-01-04,2018-07-31,POINT (-121.792885 39.186144),2037,96.0,,Sutter,2018-07-31,0.23,,0.0,85.0,77.0,592.0,,,,60.0,74.0,39.0,,0.0,
1110,Napa,135,-122.18353,38.51943,https://www.fire.ca.gov/incidents/2018/7/28/steele-fire/,2019-01-04,2018-07-28,POINT (-122.18353 38.51943),2034,80.5,,Napa,2018-07-28,0.18,,0.0,96.5,71.0,550.5,0.0,,,48.0,68.5,54.0,,0.0,
1111,Mendocino,972,-123.08489,39.82877,https://www.fire.ca.gov/incidents/2018/7/31/eel-fire/,2019-01-04,2018-07-31,POINT (-123.08489 39.82877),2037,93.16666666666669,,Mendocino,2018-07-31,,,0.0,,75.0,679.0,,,,53.8,70.0,,,,
1112,Shasta,35,-121.6002,40.95673,https://www.fire.ca.gov/incidents/2018/7/29/corner-fire/,2019-01-04,2018-07-29,POINT (-121.6002 40.95673),2035,97.2,,Shasta,2018-07-29,0.225,0.29,0.0,88.5,76.5,549.5,0.0,,,57.8,74.5,20.5,,0.0,
1113,San Luis Obispo,51,-120.64398,35.30151,https://www.fire.ca.gov/incidents/2018/9/16/reservoir-fire/,2019-01-04,2018-09-16,POINT (-120.64398 35.30151),2084,79.14285714285714,,San Luis Obispo,2018-09-16,0.17500000000000002,,0.0014285714285714286,94.25,68.0,511.25,0.0,,,49.714285714285715,66.25,37.75,,0.0,
1114,San Diego,14,-116.77154,33.05737,https://www.fire.ca.gov/incidents/2018/8/6/casner-fire/,2019-01-04,2018-08-06,POINT (-116.77154 33.05737),2043,93.28571428571428,,San Diego,2018-08-06,0.232,,0.004285714285714286,96.4,80.2,672.0,0.0,,,64.28571428571429,76.6,50.8,,0.0,
1115,El Dorado,67,-120.874167,38.645,https://www.fire.ca.gov/incidents/2018/8/1/bumper-fire/,2019-01-04,2018-08-01,POINT (-120.874167 38.645),2038,97.33333333333331,,El Dorado,2018-08-01,0.3,,0.0,46.66666666666666,77.5,665.5,0.0,,,71.66666666666667,72.0,12.5,,0.0,
1116,El Dorado,66,-121.03918,38.82128,https://www.fire.ca.gov/incidents/2018/8/1/omega-fire/,2019-01-04,2018-08-01,POINT (-121.03918 38.82128),2038,97.33333333333331,,El Dorado,2018-08-01,0.3,,0.0,46.66666666666666,77.5,665.5,0.0,,,71.66666666666667,72.0,12.5,,0.0,
1117,Placer,700,-121.451307,38.82426,https://www.fire.ca.gov/incidents/2018/8/1/sunset-fire/,2019-01-04,2018-08-01,POINT (-121.451307 38.82426),2038,94.33333333333331,,Placer,2018-08-01,0.25,,0.0,54.0,79.0,604.0,0.0,,,63.66666666666666,78.0,17.0,,0.0,
